year,state,district,dem,rep,other
1978,Arkansas,1,0,0,0
1978,Arkansas,2,62140,65285,0
1978,Arkansas,3,35748,130086,0
1978,Arkansas,4,0,0,0
1978,California,1,125122,85690,0
1978,California,2,99712,114451,6097
1978,California,3,105537,91966,0
1978,California,4,87764,70733,0
1978,California,5,106046,52603,0
1978,California,6,81801,33515,4455
1978,California,7,109676,58332,4857
1978,California,8,94824,70481,0
1978,California,9,88179,41138,5562
1978,California,10,84488,41374,0
1978,California,11,92882,54621,5961
1978,California,12,34472,116982,8631
1978,California,13,100809,69306,5246
1978,California,14,76602,95962,7163
1978,California,15,75212,49914,0
1978,California,16,104550,65808,0
1978,California,17,67885,81296,0
1978,California,18,58900,85663,22
1978,California,19,41672,123192,6887
1978,California,20,65695,129714,44
1978,California,21,73869,44519,5750
1978,California,22,54442,99502,0
1978,California,23,117498,61496,0
1978,California,24,85075,44243,6453
1978,California,25,45881,22205,22
1978,California,26,0,113059,0
1978,California,27,85880,89392,0
1978,California,28,97592,0,0
1978,California,29,65214,11512,0
1978,California,30,66241,26511,0
1978,California,31,55667,26490,15
1978,California,32,74004,23242,6363
1978,California,33,62540,79533,0
1978,California,34,73608,90554,4410
1978,California,35,80388,68442,0
1978,California,36,80448,47417,0
1978,California,37,60463,106581,6544
1978,California,38,75471,53298,0
1978,California,39,63891,112160,0
1978,California,40,76358,147882,0
1978,California,41,77540,107685,0
1978,California,42,85126,30319,0
1978,California,43,76308,167150,0
1978,Colorado,1,82742,49845,2043
1978,Colorado,2,98889,88072,0
1978,Colorado,3,69669,69303,2470
1978,Colorado,4,65241,103121,0
1978,Colorado,5,52914,91933,8933
1978,Connecticut,1,102749,67828,1987
1978,Connecticut,2,116624,50167,23
1978,Connecticut,3,96830,66663,3094
1978,Connecticut,4,59918,83990,11
1978,Connecticut,5,96738,88162,13
1978,Connecticut,6,119537,66664,23
1978,Delaware,1,64863,91689,1014
1978,Florida,1,85608,49715,0
1978,Florida,2,112649,25148,0
1978,Florida,3,0,0,0
1978,Florida,4,113302,41647,0
1978,Florida,5,101867,106319,0
1978,Florida,6,40654,150694,0
1978,Florida,7,0,0,0
1978,Florida,8,0,0,0
1978,Florida,9,89543,56074,0
1978,Florida,10,0,0,0
1978,Florida,11,123346,99757,0
1978,Florida,12,107037,66610,0
1978,Florida,13,0,0,0
1978,Florida,14,65202,38081,0
1978,Florida,15,108837,37897,0
1978,Georgia,1,36961,0,1
1978,Georgia,2,42234,0,12
1978,Georgia,3,54881,0,1
1978,Georgia,4,60284,14221,8
1978,Georgia,5,52739,17132,4
1978,Georgia,6,39451,47078,11
1978,Georgia,7,47090,23698,39
1978,Georgia,8,41184,0,9
1978,Georgia,9,47264,14172,1
1978,Georgia,10,50122,0,8
1978,Hawaii,1,84552,24470,6390
1978,Hawaii,2,118272,15697,3988
1978,Idaho,1,57972,86680,0
1978,Idaho,2,60040,80591,0
1978,Illinois,1,47581,33540,158
1978,Illinois,2,80906,11104,2067
1978,Illinois,3,95701,51098,1
1978,Illinois,4,46788,94435,6
1978,Illinois,5,98702,18802,2
1978,Illinois,6,44543,87193,1
1978,Illinois,7,64716,10273,0
1978,Illinois,8,81457,13302,3
1978,Illinois,9,87543,28673,1
1978,Illinois,10,89479,88829,1
1978,Illinois,11,112365,40044,3
1978,Illinois,12,28424,110503,8
1978,Illinois,13,40675,64060,3
1978,Illinois,14,39438,118741,0
1978,Illinois,15,48756,80856,0
1978,Illinois,16,40471,76752,86
1978,Illinois,17,39260,94375,0
1978,Illinois,18,44527,85973,14
1978,Illinois,19,0,89770,20
1978,Illinois,20,48426,111054,0
1978,Illinois,21,21054,97473,0
1978,Illinois,22,73331,86051,1
1978,Illinois,23,74247,25858,0
1978,Illinois,24,110298,57763,0
1978,Indiana,1,72367,17419,384
1978,Indiana,2,82402,52842,10534
1978,Indiana,3,64336,50145,1381
1978,Indiana,4,42238,80527,2352
1978,Indiana,5,45479,94950,0
1978,Indiana,6,66421,60630,231
1978,Indiana,7,67469,86955,0
1978,Indiana,8,76654,83019,0
1978,Indiana,9,99727,52218,0
1978,Indiana,10,73343,55999,1400
1978,Indiana,11,61504,45809,128
1978,Iowa,1,45037,79940,985
1978,Iowa,2,65450,72644,888
1978,Iowa,3,34880,103659,39
1978,Iowa,4,88526,48308,21
1978,Iowa,5,82333,57377,6
1978,Iowa,6,87139,44320,3
1978,Kansas,1,0,131037,0
1978,Kansas,2,70460,76419,0
1978,Kansas,3,0,103265,0
1978,Kansas,4,100139,43854,0
1978,Kansas,5,62402,86011,2353
1978,Kentucky,1,44090,0,7
1978,Kentucky,2,36441,0,18
1978,Kentucky,3,37346,17785,1740
1978,Kentucky,4,32212,62087,0
1978,Kentucky,5,15714,59743,1
1978,Kentucky,6,47436,52092,3329
1978,Kentucky,7,51559,15861,0
1978,Louisiana,1,14373,89469,0
1978,Louisiana,1,14373,89469,0
1978,Louisiana,2,57056,0,8411
1978,Louisiana,2,57056,0,8411
1978,Louisiana,3,0,0,0
1978,Louisiana,3,0,0,0
1978,Louisiana,4,65583,65317,0
1978,Louisiana,4,65583,65317,0
1978,Louisiana,5,66276,0,22049
1978,Louisiana,5,66276,0,22049
1978,Louisiana,6,10256,102430,0
1978,Louisiana,6,10256,102430,0
1978,Louisiana,7,78297,42247,0
1978,Louisiana,7,78297,42247,0
1978,Louisiana,8,80666,20547,0
1978,Louisiana,8,80666,20547,0
1978,Maine,1,70348,120791,5359
1978,Maine,2,70691,87939,14424
1978,Maryland,1,46093,80202,0
1978,Maryland,2,98601,49886,0
1978,Maryland,3,91189,0,0
1978,Maryland,4,43663,71374,0
1978,Maryland,5,64868,19160,0
1978,Maryland,6,126196,14545,0
1978,Maryland,7,51996,0,6626
1978,Maryland,8,81851,77807,0
1978,Massachusetts,1,0,131773,145
1978,Massachusetts,2,101570,37881,28
1978,Massachusetts,3,119337,39259,134
1978,Massachusetts,4,111353,0,138
1978,Massachusetts,5,90156,48685,33840
1978,Massachusetts,6,97099,83511,35
1978,Massachusetts,7,145615,0,26031
1978,Massachusetts,8,102160,28566,6202
1978,Massachusetts,9,106805,0,9533
1978,Massachusetts,10,64868,102080,9
1978,Massachusetts,11,133644,0,12078
1978,Massachusetts,12,176704,0,155
1978,Michigan,1,89646,6878,2
1978,Michigan,2,45631,97503,1192
1978,Michigan,3,83932,79572,6
1978,Michigan,4,38204,95440,1464
1978,Michigan,5,80622,81794,3030
1978,Michigan,6,97971,74718,17
1978,Michigan,7,105402,29958,2180
1978,Michigan,8,103346,51900,2
1978,Michigan,9,53450,122363,6
1978,Michigan,10,94913,89451,25
1978,Michigan,11,79081,96351,3
1978,Michigan,12,82892,68063,1
1978,Michigan,13,44771,11749,23
1978,Michigan,14,84032,40716,8
1978,Michigan,15,95137,23177,1231
1978,Michigan,16,93387,26827,1897
1978,Michigan,17,106303,0,5351
1978,Michigan,18,113037,36913,1848
1978,Michigan,19,47165,117122,11
1978,Minnesota,1,83271,110090,2568
1978,Minnesota,2,61173,145415,11
1978,Minnesota,3,67120,128759,0
1978,Minnesota,4,95989,69396,0
1978,Minnesota,5,91673,55412,2
1978,Minnesota,6,115880,93742,10
1978,Minnesota,7,93055,109456,6564
1978,Minnesota,8,171125,0,25169
1978,Mississippi,1,57358,26734,2059
1978,Mississippi,2,57678,35730,0
1978,Mississippi,3,101685,8408,0
1978,Mississippi,4,34837,68225,29070
1978,Mississippi,5,0,97177,0
1978,Missouri,1,65950,30995,2065
1978,Missouri,2,102911,79495,0
1978,Missouri,3,121565,26881,0
1978,Missouri,4,120748,45116,0
1978,Missouri,5,82140,30360,1631
1978,Missouri,6,76061,96574,0
1978,Missouri,7,66351,104566,0
1978,Missouri,8,96509,63109,0
1978,Missouri,9,135170,45795,0
1978,Missouri,10,99148,52687,0
1978,Montana,1,86016,64093,0
1978,Montana,2,57480,75766,0
1978,Nebraska,1,71311,99013,5
1978,Nebraska,2,77135,70309,92
1978,Nebraska,3,35371,141597,5
1978,Nevada,1,132513,44425,13705
1978,New Hampshire,1,82697,49131,2407
1978,New Hampshire,2,39546,84535,0
1978,New Jersey,1,106096,26853,671
1978,New Jersey,2,112768,56997,0
1978,New Jersey,3,83349,64730,876
1978,New Jersey,4,69259,41833,2290
1978,New Jersey,5,38108,100739,0
1978,New Jersey,6,56874,89446,1864
1978,New Jersey,7,78358,69543,1217
1978,New Jersey,8,69496,23842,0
1978,New Jersey,9,56888,73478,19789
1978,New Jersey,10,55074,8066,637
1978,New Jersey,11,88294,35642,1238
1978,New Jersey,12,34423,94850,0
1978,New Jersey,13,71808,77301,0
1978,New Jersey,14,67008,21355,16977
1978,New Jersey,15,55944,53108,6834
1978,New Mexico,1,70761,118075,49
1978,New Mexico,2,95710,0,87
1978,New York,1,67180,90115,2909
1978,New York,2,64807,53322,0
1978,New York,3,70526,66458,1686
1978,New York,4,46508,94711,2083
1978,New York,5,60519,84864,0
1978,New York,6,80799,44304,9503
1978,New York,7,73066,0,3935
1978,New York,8,74872,15165,5165
1978,New York,9,51350,42108,1329
1978,New York,10,77979,0,4082
1978,New York,11,58997,16206,0
1978,New York,12,25697,3580,0
1978,New York,13,68837,16002,0
1978,New York,14,31339,7516,1890
1978,New York,15,49272,20508,2551
1978,New York,16,59703,9405,3782
1978,New York,17,54228,33071,12662
1978,New York,18,53434,60867,0
1978,New York,19,59731,0,2260
1978,New York,20,64275,11661,0
1978,New York,21,23950,0,499
1978,New York,22,58727,11110,0
1978,New York,23,66354,59455,2763
1978,New York,24,75397,57451,1615
1978,New York,25,31213,114641,679
1978,New York,26,41870,87059,10708
1978,New York,27,83413,66177,0
1978,New York,28,139575,36017,7353
1978,New York,29,84705,99518,0
1978,New York,30,55785,85478,0
1978,New York,31,0,107791,0
1978,New York,32,76251,67071,2149
1978,New York,33,58286,82501,6667
1978,New York,34,0,122785,18127
1978,New York,35,36428,96119,6046
1978,New York,36,99497,31527,3233
1978,New York,37,70911,17585,1775
1978,New York,38,0,113928,6204
1978,New York,39,79385,56431,0
1978,North Carolina,1,67716,16814,0
1978,North Carolina,2,61851,15988,1214
1978,North Carolina,3,54452,22150,0
1978,North Carolina,4,74249,0,4436
1978,North Carolina,5,68778,58161,0
1978,North Carolina,6,58193,26882,0
1978,North Carolina,7,53696,23146,0
1978,North Carolina,8,63168,43942,0
1978,North Carolina,9,29761,66157,906
1978,North Carolina,10,0,67004,0
1978,North Carolina,11,75460,65832,0
1978,North Dakota,1,68016,147746,4586
1978,Ohio,1,38669,73593,1907
1978,Ohio,2,64522,58716,0
1978,Ohio,3,62849,51833,2122
1978,Ohio,4,39360,85575,0
1978,Ohio,5,51071,85547,0
1978,Ohio,6,46318,85592,0
1978,Ohio,7,0,92507,0
1978,Ohio,8,32493,81156,3
1978,Ohio,9,71709,34326,7093
1978,Ohio,10,35039,99329,0
1978,Ohio,11,37131,89327,4723
1978,Ohio,12,61698,81573,0
1978,Ohio,13,80875,43269,0
1978,Ohio,14,82356,31311,0
1978,Ohio,15,37000,91023,0
1978,Ohio,16,29640,105152,0
1978,Ohio,17,42117,87010,0
1978,Ohio,18,71894,48931,0
1978,Ohio,19,69977,71890,0
1978,Ohio,20,76973,0,0
1978,Ohio,21,58934,9533,0
1978,Ohio,22,87551,30935,6960
1978,Ohio,23,99975,33732,0
1978,Oklahoma,1,73886,49404,0
1978,Oklahoma,2,72583,59853,0
1978,Oklahoma,3,0,0,0
1978,Oklahoma,4,62993,41421,0
1978,Oklahoma,5,11978,71451,0
1978,Oklahoma,6,103512,36031,0
1978,Oregon,1,158706,93640,32
1978,Oregon,2,152099,67547,373
1978,Oregon,3,151895,0,27565
1978,Oregon,4,124745,96953,68
1978,Pennsylvania,1,104412,37913,2837
1978,Pennsylvania,2,132594,25785,3380
1978,Pennsylvania,3,86015,33750,0
1978,Pennsylvania,4,87555,110445,0
1978,Pennsylvania,5,36704,110565,0
1978,Pennsylvania,6,106431,37746,0
1978,Pennsylvania,7,79771,78403,540
1978,Pennsylvania,8,89276,56776,0
1978,Pennsylvania,9,33882,101151,0
1978,Pennsylvania,10,35721,116003,0
1978,Pennsylvania,11,79171,69395,0
1978,Pennsylvania,12,104216,47442,0
1978,Pennsylvania,13,47151,112711,0
1978,Pennsylvania,14,68004,49992,1206
1978,Pennsylvania,15,58077,65986,0
1978,Pennsylvania,16,27386,91910,0
1978,Pennsylvania,17,79234,53613,0
1978,Pennsylvania,18,88299,65088,1284
1978,Pennsylvania,19,28577,105424,0
1978,Pennsylvania,20,97745,37745,0
1978,Pennsylvania,21,73712,65622,0
1978,Pennsylvania,22,99559,39518,0
1978,Pennsylvania,23,61657,73194,0
1978,Pennsylvania,24,48894,87041,0
1978,Pennsylvania,25,68293,62160,0
1978,Rhode Island,1,86768,54912,0
1978,Rhode Island,2,87397,78725,0
1978,South Carolina,1,65835,42811,0
1978,South Carolina,2,53021,71208,0
1978,South Carolina,3,81638,17973,0
1978,South Carolina,4,45484,51377,1693
1978,South Carolina,5,63538,0,13251
1978,South Carolina,6,69372,0,0
1978,South Dakota,1,64683,64544,0
1978,South Dakota,2,55516,70780,0
1978,Tennessee,1,50694,92143,4
1978,Tennessee,2,27745,125082,6
1978,Tennessee,3,108282,0,13556
1978,Tennessee,4,108695,0,6
1978,Tennessee,5,68608,47288,17712
1978,Tennessee,6,38954,114630,7
1978,Tennessee,7,96863,36003,0
1978,Tennessee,8,80776,33679,1462
1978,Texas,1,73708,20700,0
1978,Texas,2,66986,28584,0
1978,Texas,3,0,96406,0
1978,Texas,4,58336,36582,0
1978,Texas,5,35524,34672,397
1978,Texas,6,66025,35393,0
1978,Texas,7,22415,128214,0
1978,Texas,8,39429,24673,0
1978,Texas,9,50792,29473,0
1978,Texas,10,94529,29328,0
1978,Texas,11,53354,49965,0
1978,Texas,12,46456,21364,0
1978,Texas,13,75271,25275,0
1978,Texas,14,63953,24325,0
1978,Texas,15,54560,27853,0
1978,Texas,16,53090,22743,0
1978,Texas,17,69030,32302,0
1978,Texas,18,36783,0,1235
1978,Texas,19,54729,48070,0
1978,Texas,20,51584,0,0
1978,Texas,21,63501,84336,0
1978,Texas,22,53443,54643,0
1978,Texas,23,62649,0,7185
1978,Texas,24,39201,33314,0
1978,Utah,1,93892,85028,5074
1978,Utah,2,68899,121492,4775
1978,Vermont,1,23228,90688,6586
1978,Virginia,1,34578,89158,5
1978,Virginia,2,0,63512,18
1978,Virginia,3,104550,0,14667
1978,Virginia,4,0,77827,46
1978,Virginia,5,83575,0,44
1978,Virginia,6,0,88647,156
1978,Virginia,7,46950,84517,9
1978,Virginia,8,56137,52396,2637
1978,Virginia,9,47367,76877,10
1978,Virginia,10,70892,61981,9
1978,Washington,1,52706,99942,3545
1978,Washington,2,70620,66793,0
1978,Washington,3,82616,58270,0
1978,Washington,4,85602,54389,0
1978,Washington,5,77201,68761,14887
1978,Washington,6,71057,43640,2043
1978,Washington,7,67450,59052,0
1978,West Virginia,1,76372,44062,0
1978,West Virginia,2,69683,56272,0
1978,West Virginia,3,74837,51584,0
1978,West Virginia,4,70035,0,0
1978,Wisconsin,1,77146,64437,2
1978,Wisconsin,2,99631,71412,1719
1978,Wisconsin,3,96326,57060,26
1978,Wisconsin,4,101575,52125,3
1978,Wisconsin,5,85067,30185,1168
1978,Wisconsin,6,48785,114742,1290
1978,Wisconsin,7,110874,65750,1680
1978,Wisconsin,8,73925,101856,10
1978,Wisconsin,9,75207,118386,95
1978,Wyoming,1,53522,75855,0
1980,Alabama,1,0,111089,6132
1980,Alabama,2,63447,104796,4719
1980,Alabama,3,107654,0,0
1980,Alabama,4,129365,0,2721
1980,Alabama,5,117626,0,7341
1980,Alabama,6,81536,95019,5427
1980,Alabama,7,122505,43320,2979
1980,Alaska,1,39922,114089,607
1980,Arizona,1,40045,136961,9827
1980,Arizona,2,127736,88653,3297
1980,Arizona,3,141448,65845,12529
1980,Arizona,4,85046,142565,0
1980,Arkansas,1,0,0,0
1980,Arkansas,2,42278,159148,229
1980,Arkansas,3,0,0,0
1980,Arkansas,4,0,0,0
1980,California,1,107993,145585,17497
1980,California,2,109789,141698,10187
1980,California,3,170670,64215,6980
1980,California,4,133853,60935,10806
1980,California,5,101105,89624,7092
1980,California,6,93400,34500,6750
1980,California,7,142044,70479,11946
1980,California,8,108380,76580,10465
1980,California,9,90504,67265,5823
1980,California,10,102231,45987,16325
1980,California,11,85823,80100,19090
1980,California,12,37009,143817,18278
1980,California,13,132246,79766,12597
1980,California,14,79883,133979,6717
1980,California,15,108072,37895,4524
1980,California,16,158360,54675,10000
1980,California,17,53780,129159,0
1980,California,18,51415,126046,0
1980,California,19,36990,162854,9765
1980,California,20,43025,199681,10605
1980,California,21,74091,74843,4836
1980,California,22,57477,115241,7705
1980,California,23,126020,62742,10623
1980,California,24,93569,39744,13418
1980,California,25,49080,21116,4169
1980,California,26,40099,116715,7700
1980,California,27,100061,109807,5448
1980,California,28,108725,23179,5400
1980,California,29,80095,10282,2622
1980,California,30,74119,24136,4480
1980,California,31,69146,38203,0
1980,California,32,84057,39260,4209
1980,California,33,50365,122439,0
1980,California,34,46351,138024,7796
1980,California,35,88279,100743,5492
1980,California,36,88634,73252,6815
1980,California,37,58462,166640,7661
1980,California,38,91880,66256,7301
1980,California,39,54504,175228,0
1980,California,40,66512,213999,24542
1980,California,41,101101,123187,9639
1980,California,42,69936,79713,0
1980,California,43,46383,299037,295
1980,Colorado,1,107364,67804,4454
1980,Colorado,2,153618,111825,6852
1980,Colorado,3,105820,84292,2670
1980,Colorado,4,76849,178221,5421
1980,Colorado,5,62003,177319,5578
1980,Connecticut,1,137849,80816,29
1980,Connecticut,2,119176,104107,28
1980,Connecticut,3,103903,117024,2721
1980,Connecticut,4,74326,124285,14
1980,Connecticut,5,117316,115614,13
1980,Connecticut,6,142685,98331,1008
1980,Delaware,1,81227,133842,1560
1980,Florida,1,119829,75939,0
1980,Florida,2,138252,57588,0
1980,Florida,3,104672,31208,0
1980,Florida,4,147775,76924,0
1980,Florida,5,140903,177603,0
1980,Florida,6,0,0,0
1980,Florida,7,132529,52138,0
1980,Florida,8,151613,61820,5480
1980,Florida,9,139468,58734,0
1980,Florida,10,72646,272393,0
1980,Florida,11,201713,137520,0
1980,Florida,12,107164,128561,0
1980,Florida,13,127828,42830,0
1980,Florida,14,95820,32027,0
1980,Florida,15,132952,70433,0
1980,Georgia,1,82145,0,1
1980,Georgia,2,92264,33107,1
1980,Georgia,3,89040,0,30
1980,Georgia,4,117091,51546,13
1980,Georgia,5,101646,35640,16
1980,Georgia,6,66606,96071,8
1980,Georgia,7,115892,54242,8
1980,Georgia,8,91103,31033,2
1980,Georgia,9,115576,54341,1
1980,Georgia,10,102177,25194,7
1980,Hawaii,1,98256,19819,5106
1980,Hawaii,2,141477,0,15903
1980,Idaho,1,100697,116845,0
1980,Idaho,2,81364,116196,0
1980,Illinois,1,119562,5660,1
1980,Illinois,2,129771,17428,103
1980,Illinois,3,137283,61955,2
1980,Illinois,4,71814,152377,1
1980,Illinois,5,106142,27136,1
1980,Illinois,6,60951,123593,6
1980,Illinois,7,80056,14041,0
1980,Illinois,8,98524,17845,4
1980,Illinois,9,106543,39244,1
1980,Illinois,10,89008,137707,18
1980,Illinois,11,121166,52417,4
1980,Illinois,12,64729,185080,9
1980,Illinois,13,52000,131448,10
1980,Illinois,14,61224,202583,21
1980,Illinois,15,45721,150898,0
1980,Illinois,16,64224,132905,18
1980,Illinois,17,65305,125806,0
1980,Illinois,18,76471,125561,11
1980,Illinois,19,51753,142616,0
1980,Illinois,20,96950,123427,0
1980,Illinois,21,63476,132186,0
1980,Illinois,22,66065,146014,0
1980,Illinois,23,107786,59644,0
1980,Illinois,24,112134,110176,5986
1980,Indiana,1,112016,43537,0
1980,Indiana,2,122326,103957,0
1980,Indiana,3,85136,103972,0
1980,Indiana,4,77542,120055,745
1980,Indiana,5,80378,129474,0
1980,Indiana,6,98482,97582,0
1980,Indiana,7,69051,137604,1609
1980,Indiana,8,97059,119415,0
1980,Indiana,9,136574,75601,0
1980,Indiana,10,103083,90051,0
1980,Indiana,11,105468,78743,0
1980,Iowa,1,72602,133349,2176
1980,Iowa,2,93175,111587,1875
1980,Iowa,3,101735,107869,344
1980,Iowa,4,117896,100335,396
1980,Iowa,5,127895,84472,3
1980,Iowa,6,129460,71866,1
1980,Kansas,1,73586,121545,0
1980,Kansas,2,78859,92107,11
1980,Kansas,3,82414,109294,5338
1980,Kansas,4,124014,55899,0
1980,Kansas,5,45676,141029,3342
1980,Kentucky,1,118565,0,0
1980,Kentucky,2,99670,52110,0
1980,Kentucky,3,85873,48681,2170
1980,Kentucky,4,62138,126049,0
1980,Kentucky,5,54027,112093,0
1980,Kentucky,6,72473,105376,1202
1980,Kentucky,7,117665,0,0
1980,Louisiana,1,8277,81777,2501
1980,Louisiana,1,8277,81777,2501
1980,Louisiana,2,45091,25521,0
1980,Louisiana,2,45091,25521,0
1980,Louisiana,3,80455,0,0
1980,Louisiana,3,80455,0,0
1980,Louisiana,4,103625,0,0
1980,Louisiana,4,103625,0,0
1980,Louisiana,5,93519,0,0
1980,Louisiana,5,93519,0,0
1980,Louisiana,6,12149,118540,0
1980,Louisiana,6,12149,118540,0
1980,Louisiana,7,0,0,0
1980,Louisiana,7,0,0,0
1980,Louisiana,8,75433,27816,0
1980,Louisiana,8,75433,27816,0
1980,Maine,1,86819,188667,5
1980,Maine,2,51026,186406,16
